,periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
5312,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,0,4,4,4,4,0,False,3,"['divertido', 'muy', 'muy', 'buen', 'muy', 'horas', 'muy', 'quien', 'llevar', 'seguir', 'lleno', 'no', 'solo', 'dudas']"
5313,2,"SAIQ, Sociedad de Alumnos de Ingeniería Química",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
5314,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
5315,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,2,5,5,5,5,2,True,4,[]
5316,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
5317,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,4,False,2,5,5,5,5,2,True,4,[]
5318,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['encanto']
5319,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,[]
5320,2,"AENL, Asociación de Estudiantes de Nuevo León",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'super']"
5321,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
5322,2,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales",Sociedad de Alumnos ITESM,4,5,4,3,4,4,False,0,4,5,5,5,2,False,3,[]
5323,2,Instituto Nacional de Antropología e Historia,ONG - Arte y cultura,3,3,4,4,4,4,False,2,4,4,4,4,2,True,3,[]
5324,2,Instituto Nacional de Antropología e Historia,ONG - Arte y cultura,2,2,1,2,2,1,False,2,2,2,1,2,2,False,2,[]
5325,2,"Soñar Despierto, A.C.",ONG - Desarrollo humano,5,5,4,4,4,4,True,5,4,4,5,4,5,True,4,"['muy', 'muy']"
5326,2,"Vecinos Fuente del Valle, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'no', 'se', 'muy', 'eso', 'ayudar', 'estos']"
5327,2,"Vecinos Fuente del Valle, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'muy', 'se', 'habia', 'se', 'cuenta', 'hablar', 'personas']"
5328,2,DIF Nuevo León,ONG - Humanitaria,4,4,4,5,4,4,True,0,4,4,5,4,0,False,3,"['ayudar', 'transporte', 'instalaciones', 'muy', 'menos', 'seguir']"
5329,2,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,0,5,5,5,5,2,True,4,"['parece', 'muy', 'llevar', 'muy', 'lleno']"
5330,2,"Fundación Enrique Yturria García, A.B.P.",ONG - Humanitaria,5,5,4,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'muy', 'seguir']"
5331,2,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'personas', 'veces', 'veces']"
5332,2,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,3,3,2,5,True,2,4,5,4,5,2,True,4,"['ninguna', 'ninguna']"
5333,2,"Club deportivo de Fútbol Americano Pumas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['encanto']
5334,2,"Familia de Santa María, A.C.",ONG - Humanitaria,4,5,5,5,5,5,False,2,5,5,5,5,2,False,4,[]
5335,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
5336,2,"I CARE FOUNDATION, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['muy']
5337,2,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
5338,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['muy']
5339,2,"MARCO, Museo de Arte Contemporáneo, A.C.",ONG - Arte y cultura,5,5,5,4,5,5,False,0,5,5,5,5,2,False,4,"['solo', 'mas', 'persona']"
5340,2,"AMMAC, Alianza de Ministerios de Misericordia, A.C.",ONG - Humanitaria,5,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['muy', 'eso', 'personal', 'mismo']"
5341,2,"MARCO, Museo de Arte Contemporáneo, A.C.",ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['muy', 'no', 'comentarios', 'malos', 'tuve']"
5342,2,"Be The Match MX, A.C.",ONG - Salud,4,4,4,4,4,4,True,2,4,4,3,4,0,True,4,"['ayudar', 'personas', 'mas', 'personas']"
5343,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,4,4,4,4,4,False,2,3,4,4,4,2,True,3,[]
5344,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'buen', 'excelente', 'encanto']"
5345,2,"Be The Match MX, A.C.",ONG - Salud,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['muy', 'muy']"
5346,2,"SAIQ, Sociedad de Alumnos de Ingeniería Química",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
5347,2,"Be The Match MX, A.C.",ONG - Salud,3,3,4,3,4,4,True,0,4,4,4,4,2,False,3,[]
5348,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,4,4,4,4,4,3,True,0,5,5,5,5,0,False,3,"['mas', 'atender', 'ejemplo']"
5349,2,"Fundación F21, A.C.",ONG - Desarrollo humano,3,3,3,3,3,3,True,2,3,3,3,3,2,False,3,[]
5350,2,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,Sociedad de Alumnos ITESM,4,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['resulta', 'mas', 'vida', 'personas', 'eso', 'llevar', 'le', 'mas', 'muy']"
5351,2,"Vecinos Fuente del Valle, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'mas', 'muy', 'amigas']"
5352,2,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['sentido', 'se', 'grupo']"
5353,2,"Forma-T en Valores, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'muy']"
5354,2,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,['muy']
5355,2,"Forma-T en Valores, A.C.",ONG - Desarrollo humano,4,4,4,5,5,3,True,0,5,5,5,5,2,True,4,[]
5356,2,"Soñar Despierto, A.C.",ONG - Desarrollo humano,5,5,3,3,5,5,False,0,4,4,4,4,0,True,3,"['hubiera', 'pues', 'no', 'hubiera']"
5357,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
5358,2,Sacbé,ONG - Arte y cultura,5,5,5,5,5,4,True,0,4,5,5,5,0,False,4,"['porque', 'hubo', 'mas', 'contacto']"
5359,2,Iniciativa Campana Altamira,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,4,4,4,4,0,True,4,"['muy', 'bonita', 'tu']"
5360,2,Andar México,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen', 'se', 'gran']"
5361,2,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,4,4,4,True,5,4,4,4,4,5,False,4,"['encanta', 'serviciales', 'ante', 'duda', 'atencion']"
5362,2,"Fundación F21, A.C.",ONG - Desarrollo humano,4,4,3,5,5,5,True,2,5,5,4,5,0,True,4,"['vida', 'no', 'nada', 'tenemos']"
5363,2,"Fundación F21, A.C.",ONG - Desarrollo humano,4,4,3,4,4,4,True,0,4,4,4,4,2,False,3,[]
5364,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,5,5,4,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'mas', 'mas', 'acceso', 'mas', 'positivo', 'se', 'experiencias', 'gran', 'positivo']"
5365,2,Andar México,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
5366,2,Andar México,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['tenido']
5367,2,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'muy', 'atender', 'necesidades', 'vida', 'grupo', 'ayudar', 'ese']"
5368,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,4,4,4,5,4,4,True,5,4,4,4,4,2,False,4,[]
5369,2,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,"['muy', 'otro']"
5370,2,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial",Sociedad de Alumnos ITESM,3,3,3,3,3,3,True,0,3,3,3,3,0,False,2,"['se', 'dar', 'forma', 'forma']"
5371,2,Andar México,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
5372,2,"SAIMT, Sociedad de Alumnos de Ingeniería en Mecatrónica",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,5,5,5,5,5,2,True,4,"['muy', 'muy']"
5373,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,3,4,3,3,3,True,0,4,4,4,4,0,True,3,[]
5374,2,Fundación JOMAR A.C,ONG - Humanitaria,4,5,4,4,4,4,True,2,4,4,5,5,5,True,4,['gran']
5375,2,"Proeducación, I.A.P.",ONG - Desarrollo humano,4,5,5,5,5,4,True,2,5,5,5,5,5,True,5,['muy']
5376,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,[]
5377,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,4,4,4,4,True,2,4,4,4,5,2,False,4,[]
5378,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,['perfecto']
5379,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['mismo', 'ante', 'le', 'buscar', 'no', 'se', 'horas']"
5380,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,4,True,0,4,4,5,4,0,True,4,"['se', 'le', 'se', 'siento']"
5381,2,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar",ONG - Salud,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['siento', 'gran', 'siento', 'ante', 'eso', 'no', 'tenemos']"
5382,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,4,4,4,4,4,4,True,5,4,4,4,4,5,True,4,"['excelente', 'excelente']"
5383,2,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanta', 'seguir', 'trabajando', 'encanto', 'ellos']"
5384,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,4,4,4,4,4,5,True,0,3,4,4,4,0,True,4,"['mejorar', 'tenemos']"
5385,2,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,5,5,5,4,5,5,True,2,5,5,5,5,0,True,4,"['encanto', 'muy', 'tuve', 'dar']"
5386,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,3,3,3,3,3,True,2,4,4,4,4,0,True,3,"['se', 'muy', 'se', 'muy']"
5387,2,"Formando Emprendedores, A.B.P",Emprendimiento y desarrollo,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
5388,2,"Cambio Para el Aprendizaje en Niños y Adolescentes, A.C.",ONG - Desarrollo humano,4,4,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen']"
5389,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'duda', 'mas', 'nueva', 'ayudar', 'mas', 'respecto']"
5390,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,4,3,4,4,4,4,True,2,4,4,4,4,2,False,3,[]
5391,2,"Vecinos Fuente del Valle, A.C.",ONG - Medio ambiente,3,2,4,4,3,3,False,0,1,3,1,3,0,False,2,"['se', 'pudo', 'mas', 'eficiente', 'no', 'vi', 'no', 'se', 'muy', 'siento', 'mas']"
5392,2,Fundación JOMAR A.C,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,False,4,"['gran', 'gran', 'profesional']"
5393,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'ayudar', 'no']"
5394,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'les', 'muy', 'haciendo', 'cierto']"
5395,2,Cambio de Juego,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'saber']"
5396,2,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,4,5,5,5,True,2,4,5,5,5,2,True,4,[]
5397,2,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
5398,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,4,4,3,4,3,3,True,2,4,4,4,4,2,False,3,[]
5399,2,"Forma-T en Valores, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
5400,2,"SEIMIQ, Sección Estudiantil del Instituto Mexicano de Ingenieros Químicos",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
5401,2,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,2,3,4,4,4,0,True,4,"['gran', 'ofrece', 'caso', 'parque', 'muy', 'mas', 'parque', 'despues']"
5402,2,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'buen', 'muy']"
5403,2,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'compartir', 'personas']"
5404,2,ASOCIACION DE PSICOLOGOS DE NUEVO LEON,ONG - Humanitaria,4,4,4,4,4,4,True,0,3,4,4,4,0,True,4,[]
5405,2,ASOCIACION DE PSICOLOGOS DE NUEVO LEON,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,4,4,0,True,4,"['dudas', 'tenia']"
5406,2,ABBA | ADOPCIÓN Y ACOGIMIENTO FAMILIAR DE MÉXICO AC,ONG - Humanitaria,2,3,3,2,1,2,False,0,3,3,3,3,0,False,2,"['no', 'pusieron', 'mesas', 'horas', 'sol', 'solo', 'se', 'horas', 'nunca', 'tu', 'persona', 'muy', 'ese', 'estilo', 'poner', 'escrito', 'porque']"
5407,2,"Proeducación, I.A.P.",ONG - Desarrollo humano,5,5,5,5,5,5,False,2,5,5,4,5,0,True,4,"['muy', 'estaban', 'dispuestos', 'habia', 'duda', 'siento', 'muy', 'hubo']"
5408,2,"CÁRITAS MEXICANA, IAP",ONG - Salud,5,5,3,5,4,4,True,5,4,5,5,5,0,False,4,"['muy', 'grande', 'muy', 'encanto', 'tratando', 'ellos']"
5409,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'idea', 'se', 'siento', 'les', 'falta', 'respeto', 'pues', 'se', 'se', 'les']"
5410,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,3,3,3,4,4,5,True,0,5,5,5,5,2,True,4,"['parece', 'muy', 'nada']"
5411,2,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial",Sociedad de Alumnos ITESM,3,5,2,4,1,3,False,0,4,5,5,5,0,False,3,"['eficiente', 'nunca', 'pues', 'ni', 'se', 'mas', 'se', 'pues', 'tuve', 'mal', 'porque', 'no', 'muy', 'claro', 'porque', 'entender', 'mas', 'final', 'no', 'horas', 'no', 'se', 'ni', 'hablar', 'ellos', 'no', 'respuesta', 'se']"
5412,2,Fundación JOMAR A.C,ONG - Humanitaria,4,4,4,5,5,5,True,5,4,5,5,5,0,False,4,"['muy', 'buen']"
5413,2,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,0,5,4,5,5,2,True,4,"['se', 'mas', 'muy']"
5414,2,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,['orden']
5415,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'encanto', 'ayudar', 'personas']"
5416,2,"Fundación F21, A.C.",ONG - Desarrollo humano,4,4,4,5,5,5,True,2,5,5,5,5,5,True,5,"['tus', 'gran', 'muy', 'excelente']"
5417,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'tuvo', 'muy', 'se', 'esperaba', 'se']"
5418,2,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
5419,2,Secretaría de Desarrollo Social y Humano del Municipio de San Pedro,ONG - Humanitaria,4,4,3,4,4,5,False,0,4,4,5,5,2,False,3,"['ninguno', 'nada']"
5420,2,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
5421,2,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
5422,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,4,4,4,3,4,4,True,2,5,5,5,5,0,False,4,"['buen', 'no', 'tuve']"
5423,2,wwleadership sc,Emprendimiento y desarrollo,5,5,5,4,4,3,True,0,5,5,5,5,0,False,4,"['muy', 'idea', 'pueden', 'mas', 'le', 'dinero', 'porque', 'van', 'servir', 'empresa']"
5424,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,4,5,5,4,4,3,True,0,5,5,5,5,2,False,4,"['falta', 'encanto']"
5425,2,wwleadership sc,Emprendimiento y desarrollo,4,4,5,5,5,5,True,0,5,5,5,5,0,True,4,"['nunca', 'habia', 'parecido', 'altamente', 'ante', 'hoy', 'dia']"
5426,2,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['super', 'personas', 'muy']"
5427,2,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
5428,2,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,Sociedad de Alumnos ITESM,4,4,4,4,4,4,False,0,4,4,4,4,0,True,3,"['se', 'buscar', 'dar']"
5429,2,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,4,5,True,5,3,4,4,4,0,True,4,"['muy', 'muy', 'saber', 'personas']"
5430,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,1,3,3,3,5,1,True,2,5,5,4,5,0,False,3,"['se', 'tardaron', 'se']"
5431,2,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,5,4,4,3,True,0,4,3,4,5,0,False,3,"['bajo', 'no', 'se']"
5432,2,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,Sociedad de Alumnos ITESM,5,4,5,4,4,4,False,2,3,4,4,3,0,True,3,"['muy', 'adultos', 'les', 'se', 'muy']"
5433,2,"Vecinos Fuente del Valle, A.C.",ONG - Medio ambiente,4,4,3,4,4,3,True,2,5,5,5,5,2,True,4,[]
5434,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['se']
5435,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,4,4,4,4,4,4,True,2,4,5,5,5,2,False,4,[]
5436,2,"Be The Match MX, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parece', 'di', 'cuenta', 'realidad', 'ayudar', 'veces', 'no', 'saben', 'ellos', 'se']"
5437,2,"AECOAH, Asociación de Estudiantes de Coahuila",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
5438,2,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,4,5,5,5,5,5,True,0,5,4,5,5,0,True,4,"['agrado', 'porque', 'duda', 'agradable', 'se', 'porque', 'condiciones', 'muy', 'amables']"
5439,2,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['agrado', 'siento', 'muy', 'siento', 'excelente', 'contacto', 'muy', 'agradable']"
5440,2,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical",Sociedad de Alumnos ITESM,5,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['muy', 'tratar', 'personas', 'mas', 'mismo', 'nunca', 'habia', 'mas', 'se', 'aun', 'mas']"
5441,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['mas', 'personas']"
5442,2,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable",Sociedad de Alumnos ITESM,5,5,5,4,4,5,True,0,5,5,5,5,2,False,4,[]
5443,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['saber', 'muy', 'vida', 'alguien', 'mas', 'encanta', 'vida', 'solo', 'ellos']"
5444,2,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C.",ONG - Humanitaria,4,4,4,4,4,4,True,2,5,5,5,5,2,False,4,[]
5445,2,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia",Sociedad de Alumnos ITESM,5,5,5,5,5,4,True,2,5,5,5,5,2,False,4,[]
5446,2,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['le', 'encanto', 'dar']"
5447,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,4,4,4,4,4,4,False,0,4,4,4,4,0,True,3,"['estamos', 'sentido']"
5448,2,"Formando Emprendedores, A.B.P",Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'mas', 'encanto', 'les', 'dimos', 'ella']"
5449,2,Fundacionplan.org | Plan SPAP A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['muy', 'forma', 'ellos', 'muy', 'podido', 'ayudar', 'personas']"
5450,2,"Despierta, Cuestiona y Actúa, A. C.",ONG - Humanitaria,4,4,4,4,5,4,True,2,3,3,5,3,2,False,3,[]
5451,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['encanto', 'mesa', 'super', 'encanto']"
5452,2,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['parece', 'se', 'haciendo', 'increible', 'se', 'muy', 'muy', 'bonita', 'ella', 'llevar', 'tuve']"
5453,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,['muy']
5454,2,"Proeducación, I.A.P.",ONG - Desarrollo humano,5,5,4,4,4,5,True,0,4,4,4,4,0,True,4,"['mas', 'porque', 'mismo', 'mas', 'esto', 'dar', 'ese']"
5455,2,Andar México,ONG - Humanitaria,5,5,4,5,5,5,True,0,4,5,5,5,0,False,4,['ido']
5456,2,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios,Sociedad de Alumnos ITESM,3,4,2,3,4,3,True,2,4,4,5,4,2,False,3,"['no', 'bonita', 'le']"
5457,2,DIF Nuevo León,ONG - Humanitaria,5,5,5,5,5,5,True,2,3,4,4,4,0,True,4,"['excelente', 'han', 'muy', 'bonita', 'seguir', 'mas']"
5458,2,DIF Nuevo León,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,"['muy', 'muy', 'personal']"
5459,2,DIF Nuevo León,ONG - Humanitaria,5,5,5,4,5,3,False,2,5,5,5,5,2,False,4,[]
5460,2,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial",Sociedad de Alumnos ITESM,3,4,2,4,3,3,False,0,4,4,4,4,2,False,3,[]
5461,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['increible', 'mas', 'muy']"
5462,2,"LIFE, Liderazgo y Formación Estudiantil",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['saber', 'personas']"
5463,2,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,4,4,4,2,2,5,False,2,4,4,4,4,2,False,3,[]
5464,2,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,4,4,3,4,4,True,0,3,4,3,4,5,True,4,"['empresa', 'ayudar', 'empresa']"
